"Generation","N_breeders","Mean_P_soft","Var_P_soft","Mean_P_hard","Var_P_hard","Mean_G_soft","Var_G_soft","Mean_G_hard","Var_G_hard","Gen_cor","Allele_freq","N_recruits","Mean_S","RpS","replicate","repr.excess"
38,480,0.443176337256667,39.8402325513901,0.223998023787897,40.427882874756,0.6625,9.08001043841336,0.179166666666667,8.67346903270703,0.0160027067561692,0,462,0.48125,0.9625,17,"low"
39,462,-0.255869302965738,45.2543520175491,-0.046319760662579,40.0552779795134,0.199134199134199,10.0860730014743,0.0714285714285714,7.78881313913852,-0.0512902070714156,0,458,0.495670995670996,0.991341991341991,17,"low"
40,458,-0.360131192628302,39.9381548168944,0.154457699356899,42.3268362595979,0.0982532751091703,9.34481094665227,0.106986899563319,9.0322924330884,-0.036396854744018,0,440,0.480349344978166,0.960698689956332,17,"low"
41,440,-0.322651172313927,42.809295438958,0.567710497062564,46.0773785769151,-0.295454545454545,10.3134189273141,0.229545454545455,9.10664216193829,-0.0463416850603152,0,452,0.513636363636364,1.02727272727273,17,"low"
42,452,0.102764098049825,44.1887814760263,0.311403653592423,41.5544682930126,0.101769911504425,9.10270196024567,0.161504424778761,9.19558797559013,-0.0800805354161745,0,455,0.503318584070796,1.00663716814159,17,"low"
43,455,0.126547775347225,40.503841659385,0.535151669246656,46.5587419699925,0.334065934065934,8.77802197802198,0.202197802197802,9.04272643655904,-0.0901721545946322,0,428,0.47032967032967,0.940659340659341,17,"low"
44,428,0.82969989010723,43.1629551895273,0.306097107002507,42.9805979142045,0.327102803738318,8.86699205498041,0.287383177570093,9.09520344065311,0.0338407409025372,0,428,0.5,1,17,"low"
45,428,0.121884289559435,43.1549325329876,0.542490564379016,38.4425496948638,0.224299065420561,9.49992339512793,0.247663551401869,8.45842544157237,-0.00647281598445844,0,383,0.447429906542056,0.894859813084112,17,"low"
46,383,0.67194664631162,44.8694987054148,0.417364473248527,41.4360913457734,0.496083550913838,9.89461812912663,0.180156657963446,9.24232772408514,-0.0192250576775047,0,397,0.518276762402089,1.03655352480418,17,"low"
47,397,0.858246899618155,45.3830728106811,0.581673279345072,42.5208011445589,1.04785894206549,10.4295219194464,0.498740554156171,8.68497315726535,0.012344251514387,0,397,0.5,1,17,"low"
48,397,0.782294208164135,44.8081210068185,1.53223096392397,48.276720581771,0.954659949622166,10.2706663613465,0.896725440806045,8.70395389664911,-0.000229409334226696,0,401,0.505037783375315,1.01007556675063,17,"low"
49,401,0.892563992251538,47.1236677523154,0.487255242997798,39.6625837643495,1.17456359102244,10.2994513715711,0.685785536159601,7.53602244389027,0.0459688368531868,0,389,0.485037406483791,0.970074812967581,17,"low"
50,389,1.34353011560016,36.1261140921663,0.160146461806068,44.1702350086899,1.3573264781491,7.6116794317971,0.596401028277635,9.07122412742162,0.0443849254597249,0,376,0.483290488431877,0.966580976863753,17,"low"
51,376,1.05104568410123,42.5625008580808,0.57133337148383,47.0516684672654,1.37234042553191,8.74632624113475,0.526595744680851,9.03395744680851,-0.00111701001358368,0,388,0.515957446808511,1.03191489361702,17,"low"
52,388,1.4318864492268,43.0404134192062,0.344067627737952,43.4815772057546,1.44072164948454,9.92154159673939,0.322164948453608,10.4980087375796,0.00377500584984436,0,407,0.524484536082474,1.04896907216495,17,"low"
53,407,0.953763260549012,41.7207283742,-0.181219995677047,47.1627824226548,1.23832923832924,8.29034991103957,-0.0933660933660934,10.3804238631825,-0.108843872545122,0,404,0.496314496314496,0.992628992628993,17,"low"
54,404,1.93242217065447,45.0235283786209,-0.0996387824527001,46.5407490858515,1.32920792079208,9.93849961919269,-0.0866336633663366,9.15624769672997,0.0178240980428248,0,409,0.506188118811881,1.01237623762376,17,"low"
55,409,1.74080054230491,41.2386862535249,-0.473006744603461,42.1495558464098,1.66259168704156,10.1358766000288,-0.200488997555012,9.42048995637375,0.0392122495732085,0,420,0.513447432762836,1.02689486552567,17,"low"
56,420,1.83872191997231,43.7534922306007,-0.298305496880725,46.8226491812465,1.52857142857143,8.30228435049438,-0.366666666666667,8.71487669053302,0.0708183660752073,0,430,0.511904761904762,1.02380952380952,17,"low"
57,430,1.66155138274907,40.7829805529338,-0.407064996019617,49.260690246687,1.74883720930233,8.13723640700385,-0.37906976744186,10.7440830487342,-0.0363824985353936,0,434,0.504651162790698,1.0093023255814,17,"low"
58,434,1.32190221156854,40.574909821759,-0.459330690425281,43.8582882026499,1.70046082949309,8.85233235065612,-0.428571428571429,9.96370834708017,-0.00755289009101866,0,468,0.539170506912442,1.07834101382488,17,"low"
59,468,1.66519225318328,39.1138271983096,-0.241851245121347,44.9700697333159,1.77350427350427,9.64880396786178,-0.427350427350427,9.96687347865078,-0.0267048613328595,0,478,0.510683760683761,1.02136752136752,17,"low"
60,478,2.02163840183395,44.0824347851663,-0.744446894827081,43.6849410865607,2.12970711297071,9.0397445681254,-0.935146443514644,9.84693823846741,0.0848774869088667,0,489,0.511506276150628,1.02301255230126,17,"low"
61,489,1.66147201928906,40.8820949374749,-0.635045930869556,48.5678079421019,2.08997955010225,8.68860840122029,-0.89161554192229,10.4902779174629,0.061007487581797,0,503,0.514314928425358,1.02862985685072,17,"low"
62,500,1.9937320569106,44.446743320902,-0.443415770603646,44.1822821645415,1.87673956262425,10.1760116591289,-0.622266401590457,10.4586267257016,0.0290451915749171,0,491,0.491,0.982,17,"low"
63,491,2.14872116931925,43.1457415789109,-0.959439840979602,40.6757063013777,1.79226069246436,9.35675630741095,-0.963340122199593,10.1864084126522,-0.163106191490051,0,485,0.493890020366599,0.987780040733198,17,"low"
64,485,2.19456552192408,40.8052791408112,-0.97214495481127,39.5379491309215,1.87010309278351,9.18763738604413,-0.931958762886598,10.0842037999489,-0.149335230882524,0,454,0.468041237113402,0.936082474226804,17,"low"
65,454,2.409923830655,42.3235331616802,-0.282043307168206,46.5584364886428,1.9647577092511,8.37844618840622,-0.726872246696035,10.2431173478815,-0.0837895480357323,0,477,0.525330396475771,1.05066079295154,17,"low"
66,477,2.41314834402243,38.0676779121427,-0.989671328103495,41.3432890441269,2.0314465408805,8.61875693673696,-0.89727463312369,9.99152617021652,-0.121240423280035,0,453,0.474842767295597,0.949685534591195,17,"low"
67,453,1.80147006785575,41.0447008095602,-0.863358872106323,45.3771431076569,2.19426048565121,9.30288733907675,-0.973509933774834,9.63646486549845,0.000156292536599312,0,467,0.515452538631347,1.03090507726269,17,"low"
68,467,1.6118954575931,39.9832037735422,-0.473923765380804,44.5620318609784,1.97002141327623,9.30811223130014,-0.708779443254818,9.53732618944776,0.00548370288388003,0,488,0.522483940042827,1.04496788008565,17,"low"
69,488,2.03536638296571,42.1591348788676,-0.878107009899189,44.7532619925627,1.77663934426229,9.57423755343858,-0.723360655737705,8.86992543844885,-0.0124438122233884,0,510,0.522540983606557,1.04508196721311,17,"low"
70,500,1.4409245903336,40.4548078478075,-0.579766805205076,44.91282682022,1.63725490196078,8.84458184059478,-0.635294117647059,9.35985207442505,0.0437190802981087,0,556,0.556,1.112,17,"low"
71,500,1.05320151034955,43.8411676132446,-0.641078742236362,46.1622384942381,1.39568345323741,8.47017953205004,-0.568345323741007,9.27279797783395,-0.0154441247018036,0,507,0.507,1.014,17,"low"
72,500,2.05350939566876,42.9158654957807,-0.996236722569071,42.2897999352429,2.08086785009862,8.82151070779833,-0.544378698224852,9.31176181677854,0.0829298146667569,0,516,0.516,1.032,17,"low"
73,500,1.68535636154407,47.9712408438959,-0.175359558658615,43.6993187212816,1.7906976744186,9.58329193948973,-0.374031007751938,10.3006058553473,0.0673480711191966,0,518,0.518,1.036,17,"low"
74,500,1.33694485199574,42.6022512948837,-1.06774466981066,44.4821725921217,1.68918918918919,8.49702023106278,-0.592664092664093,9.87824395271204,0.0562814894183461,0,502,0.502,1.004,17,"low"
75,500,1.43476587127594,42.7106413399162,-1.24219481248822,42.7610635524071,1.91434262948207,8.3698936787779,-0.591633466135458,9.86284403304944,-0.0572149214555591,0,528,0.528,1.056,17,"low"
76,500,2.14909596440136,40.1365503619087,-0.341306747537821,43.9029049191236,1.92613636363636,7.33608978782129,-0.428030303030303,7.97583520211604,-0.132391662030217,0,508,0.508,1.016,17,"low"
77,500,1.7412238236982,33.8005793183702,-0.450083255922873,41.9687261117241,2.16338582677165,6.9061912749072,-0.494094488188976,7.98615835002873,-0.0286805816933665,0,492,0.492,0.984,17,"low"
78,492,1.89994152936616,38.2781202634284,-0.899289822191848,44.7316078324938,2.22967479674797,7.04082840726574,-0.634146341463415,7.47891311907009,0.0119727340725009,0,496,0.504065040650406,1.00813008130081,17,"low"
79,496,2.83921689410516,43.0778333924434,-0.893112184934677,43.7216855934472,2.54435483870968,7.90105897686543,-0.917338709677419,9.12244623655914,-0.0205400086077424,0,478,0.481854838709677,0.963709677419355,17,"low"
80,478,2.61011190598887,43.1412698335297,-1.10989135400692,47.1825693802952,2.4581589958159,8.85673622623966,-1.081589958159,8.47341298036017,-0.0225379064418101,0,472,0.493723849372385,0.98744769874477,17,"low"
81,472,2.30253528058472,41.3783418138009,-1.67803941547004,40.7566299216712,2.56991525423729,9.94839234949081,-1.11016949152542,9.38486451473605,0.012883977570828,0,483,0.511652542372881,1.02330508474576,17,"low"
82,483,1.88681079013959,45.1850216227385,-1.15116704327428,42.3160983688418,2.14906832298137,10.1686039019613,-1.02691511387164,9.06358942638935,0.0324028771432558,0,490,0.507246376811594,1.01449275362319,17,"low"
83,490,1.95996337312073,45.3360678117427,-0.872223685731237,42.042568343921,1.96938775510204,10.6146028963733,-0.961224489795918,8.89215391678144,0.0148568753446848,0,507,0.51734693877551,1.03469387755102,17,"low"
84,500,2.25629750946916,44.5844897549641,-1.04605352633808,44.0091412912029,2.28007889546351,9.09136125858534,-1.34122287968442,9.38333684153082,0.0242758720788273,0,482,0.482,0.964,17,"low"
85,482,1.81210398731331,42.3098728685465,-0.705809585599723,44.3587415429324,2.18672199170124,9.29146573959852,-1.07883817427386,8.89190051845653,-0.0189624283323646,0,478,0.495850622406639,0.991701244813278,17,"low"
86,478,2.1786014021001,42.8857709874404,-0.968469550281405,42.8069347099008,1.97698744769874,9.73741480487356,-0.985355648535565,8.95366350008333,-0.0702392989408608,0,473,0.494769874476987,0.989539748953975,17,"low"
87,473,2.13494478874252,39.2303415157564,-1.14937556483846,38.8775921734529,2.13319238900634,9.1284086429928,-1.04016913319239,7.68270505607912,-0.000624719534652457,0,470,0.496828752642706,0.993657505285412,17,"low"
88,470,2.72883279170971,41.7741436624071,-0.703980238786468,37.8101946950075,2.14042553191489,10.0442045093681,-1.04468085106383,8.2645238851336,-0.00750071930458646,0,452,0.480851063829787,0.961702127659574,17,"low"
89,452,2.32179135883106,42.888242594294,-0.830595300077095,43.5491228340754,2.26991150442478,8.87598846221769,-1.13274336283186,9.81826030649687,0.011447140572717,0,452,0.5,1,17,"low"
90,452,2.74200538890262,44.9618905781664,-0.49631924058784,38.6734445413277,2.50221238938053,8.47671349802798,-0.880530973451327,8.1231677883955,-0.0556108717358323,0,455,0.503318584070796,1.00663716814159,17,"low"
91,455,1.83288247868297,47.206772495077,-0.909612931185923,40.2980715988812,1.88791208791209,8.31119717287118,-1.04615384615385,7.97363605557438,-0.0688212345492849,0,457,0.502197802197802,1.0043956043956,17,"low"
92,457,1.9438857012629,43.4096543160485,-1.63050155131356,38.8333440453534,2.00656455142232,6.85302698760029,-1.25601750547046,8.75667971899113,-0.0702719294522655,0,476,0.520787746170678,1.04157549234136,17,"low"
93,476,2.17501986743824,39.6964554542965,-1.2568332925808,42.8422862812033,1.79411764705882,7.77647058823529,-1.2436974789916,9.08574966828837,0.0100477817551117,0,491,0.515756302521008,1.03151260504202,17,"low"
94,491,1.07360251744128,37.9625930677471,-0.523341926353206,42.5551395759234,1.60285132382892,7.63582858805437,-0.79837067209776,9.58987489089322,-0.051914950427249,0,488,0.496945010183299,0.993890020366599,17,"low"
95,488,1.59980286861475,44.5047915114855,-0.762646267756096,43.5141350920684,1.76434426229508,7.80677533914566,-0.752049180327869,7.78439004275087,0.134471686915903,0,511,0.523565573770492,1.04713114754098,17,"low"
96,500,1.48268053805221,42.249357688256,-1.43203755332325,43.0914549159475,1.66340508806262,8.07079544146426,-0.992172211350294,8.03131115459882,0.0466013692622274,0,507,0.507,1.014,17,"low"
97,500,1.834967315913,44.6863833867166,-0.59785412583105,41.9813141708489,1.7120315581854,7.56908420453571,-0.938856015779093,8.5476374238916,0.0191466521427492,0,513,0.513,1.026,17,"low"
98,500,1.59713756011089,45.8298040859125,-1.03102406963084,40.4195168625613,1.87134502923977,8.93263432017544,-0.951267056530214,8.33941733674464,-0.00945537004337337,0,498,0.498,0.996,17,"low"
99,498,1.87922890427072,41.251679781743,-0.822739197800998,45.01018600837,1.76706827309237,8.5090139228948,-0.93574297188755,8.16890095593642,0.0095216274640071,0,504,0.506024096385542,1.01204819277108,17,"low"
100,500,1.8270058316036,43.7915017897922,-1.27236342163677,38.7986065002388,1.98015873015873,8.17455583956578,-1.28174603174603,7.37175360535201,0.0264253495192919,0,488,0.488,0.976,17,"low"
1,500,0.27340277752627,49.3450824182308,0.13092143592956,46.2876462911259,-0.118,11.6754268537074,0.072,11.2132424849699,0.0333209644855168,0,496,0.496,0.992,18,"low"
2,496,-0.170811607187211,38.6616002353864,0.169012396249238,37.915151361911,-0.0403225806451613,10.184229390681,0.334677419354839,10.8291788856305,0.052649895181025,0,495,0.498991935483871,0.997983870967742,18,"low"
3,495,0.360292774518638,47.239129570961,0.556091763120245,53.1152073536631,0.171717171717172,10.2113442113442,0.541414141414141,12.5281396965607,-0.0953963962726682,0,505,0.51010101010101,1.02020202020202,18,"low"
4,500,0.304307047285448,40.6965201600605,0.173081638139179,48.3520264524905,0.097029702970297,10.667153858243,0.158415841584158,10.6613625648279,-0.159590053582895,0,508,0.508,1.016,18,"low"
5,500,0.124065280493026,49.5369583266555,0.1488302086505,44.5793499403733,-0.00590551181102362,8.9881307366165,0.336614173228346,10.2474141545916,-0.0172615027353578,0,549,0.549,1.098,18,"low"
6,500,-0.287054958294375,40.5352544564274,0.343400383990191,41.1133324393403,0.0255009107468124,10.4774507066598,0.444444444444444,11.6743714517437,0.0822966146787543,0,497,0.497,0.994,18,"low"
7,497,-0.139097302657217,41.1955430129085,-0.148762106583339,40.6930554510534,-0.187122736418511,10.6201564224054,0.225352112676056,10.9652430713312,-0.011778106155316,0,507,0.510060362173038,1.02012072434608,18,"low"
8,500,-0.691606417111287,49.419976451681,-0.121827491975894,46.9016624893991,-0.110453648915187,12.3711750902386,-0.0907297830374754,10.8968901778266,-0.126652234774019,0,485,0.485,0.97,18,"low"
9,485,-0.103412401415512,40.5448728543075,0.463015524879954,43.3156182612352,0.296907216494845,11.3042259521172,0.235051546391753,11.8578597597342,-0.133279377377763,0,496,0.511340206185567,1.02268041237113,18,"low"
10,496,0.632689632155342,45.8065456726004,0.736901371559103,43.8195253109078,0.530241935483871,10.5849421635712,0.725806451612903,11.9327468230694,-0.0645116555819795,0,504,0.508064516129032,1.01612903225806,18,"low"
11,500,0.859261684065444,41.8524934835661,0.811202014745427,46.2790035969623,0.986111111111111,10.3874806715264,0.76984126984127,11.8793272113352,0.0244095610376395,0,498,0.498,0.996,18,"low"
12,498,1.22744309948426,41.9780464681562,1.21323714618285,44.4340271915483,1.03413654618474,9.15577400143835,0.961847389558233,11.8154428579509,-0.10337083710925,0,532,0.534136546184739,1.06827309236948,18,"low"
13,500,0.872218807248581,48.1119837390101,0.541947873319511,42.1332364260934,1.17481203007519,11.1727730342806,0.857142857142857,11.0793650793651,-0.064780191522676,0,479,0.479,0.958,18,"low"
14,479,1.05669305765639,41.1519857860686,0.497840824824887,45.0262284084006,1.05427974947808,10.9970475450075,0.678496868475992,10.8629466898437,-0.0889360181313391,0,483,0.504175365344468,1.00835073068894,18,"low"
15,483,0.981701304125548,45.2787071675459,1.09144921445976,48.1829949298082,1.10973084886128,8.59166859960654,0.679089026915114,10.1727360978669,0.0215280218569883,0,480,0.496894409937888,0.993788819875776,18,"low"
16,480,1.15930905747402,38.002555114293,0.598883959606282,42.4153292158758,1.05833333333333,9.09053583855254,0.722916666666667,9.51596642310369,0.0724470587852158,0,488,0.508333333333333,1.01666666666667,18,"low"
17,488,1.32023269750737,42.1960347416736,0.281150547124594,48.465295023203,1.19877049180328,8.84131265358333,0.563524590163934,10.275217120544,0.140321317425146,0,483,0.494877049180328,0.989754098360656,18,"low"
18,483,1.29111995332432,43.7502458727678,0.449542606395569,45.8892565740908,1.39958592132505,8.55991684063125,0.561076604554865,10.6077764318789,-0.0584126500150722,0,467,0.48343685300207,0.966873706004141,18,"low"
19,467,1.54610920833755,40.5851491935811,0.687154982277116,42.3999030923306,1.58458244111349,8.77984762569961,0.794432548179872,9.40400327172804,-0.0781420566941282,0,458,0.490364025695931,0.980728051391863,18,"low"
20,458,1.70722476806675,47.7419196769926,1.19789182911132,47.8406776643098,1.46288209606987,9.65398029679035,0.95414847161572,10.9278711551508,-0.12958835474619,0,444,0.48471615720524,0.96943231441048,18,"low"
21,444,0.73556571370298,44.4112472004127,0.651175604725953,46.0682857182627,1.25900900900901,9.17655522339495,0.864864864864865,12.419620523458,0.0597424516894174,0,438,0.493243243243243,0.986486486486487,18,"low"
22,438,1.68909610101559,44.1440716012315,0.928940484235717,48.6548319119159,1.31506849315068,10.8570264255039,0.534246575342466,12.5194194539356,-0.0244809411786424,0,454,0.518264840182648,1.0365296803653,18,"low"
23,454,1.33787389934463,46.8840183246971,0.24835419386123,47.6447656765885,1.43392070484581,10.9437475080472,0.451541850220264,9.74930225321158,-0.0822698199279541,0,473,0.520925110132159,1.04185022026432,18,"low"
24,473,1.46203020567426,40.8080222120303,0.366536372647078,46.4925062628383,1.57293868921776,9.10960511699574,0.536997885835095,9.61780198516501,-0.133209831497082,0,462,0.488372093023256,0.976744186046512,18,"low"
25,462,0.956189207332955,47.0747696849341,0.877235275508372,48.077631878117,1.19047619047619,10.2499741762215,0.748917748917749,11.7329163966908,-0.0102669608069163,0,457,0.494588744588745,0.989177489177489,18,"low"
26,457,1.54873697681094,42.5883967521428,0.952423611845734,47.5655001533593,1.35667396061269,9.59838189565818,0.973741794310722,10.6922914507275,0.0509314362782882,0,472,0.516411378555799,1.0328227571116,18,"low"
27,472,1.76299316749438,48.8722618856793,0.679847216274511,43.9038630982717,1.48940677966102,9.80880474288388,1.24576271186441,11.3195149159739,0.0506205182924435,0,454,0.480932203389831,0.961864406779661,18,"low"
28,454,1.53642657648565,43.2879910678688,0.827131180716294,43.542412793474,1.31057268722467,9.11083719889916,1.13436123348018,10.4167857941671,0.0602875063893832,0,467,0.51431718061674,1.02863436123348,18,"low"
29,467,1.06823533953012,45.4673639835594,1.67733256079846,43.3994668718425,0.854389721627409,10.3607263971473,1.32119914346895,8.2270818207718,-0.000269262861638987,0,472,0.505353319057816,1.01070663811563,18,"low"
30,472,1.10909234948289,45.2155007921077,2.1195736106902,40.5750428886833,0.794491525423729,11.153005685703,1.52966101694915,9.48956421605671,-0.0641052267195435,0,463,0.490466101694915,0.980932203389831,18,"low"
31,463,1.31683840223249,51.1716467566629,2.20106658437619,44.2448685561013,1.28077753779698,11.8127682252952,1.93304535637149,8.81152468841454,-0.0399482268161477,0,474,0.511879049676026,1.02375809935205,18,"low"
32,474,1.02102467305733,43.8604251239533,1.74671563251781,40.9336846880158,1.19620253164557,11.0629030963149,2.03164556962025,8.27172371343699,-0.0517030806293755,0,490,0.516877637130802,1.0337552742616,18,"low"
33,490,1.01404701982727,46.2170456233029,1.70071524659209,45.2840634557087,1.14489795918367,10.5781436500981,1.94489795918367,9.20145653353366,0.156063909301638,0,484,0.493877551020408,0.987755102040816,18,"low"
34,484,0.551104682224469,44.966648274075,1.93413624757593,46.9731974986625,0.861570247933884,9.00978303646288,1.89876033057851,10.5673690604521,0.161305735305109,0,494,0.510330578512397,1.02066115702479,18,"low"
35,494,0.575826078727998,44.4625208142156,1.97943520994811,41.9549823280451,0.724696356275304,12.4838918954431,1.95344129554656,10.0241970584129,0.0835297812222907,0,492,0.497975708502024,0.995951417004049,18,"low"
36,492,0.475279684755832,49.1800143918444,1.40056085535363,46.7898770177913,0.479674796747967,12.1238222972861,1.65243902439024,9.946165118474,0.174530677435426,0,532,0.540650406504065,1.08130081300813,18,"low"
37,500,0.602544175210178,42.5654132984163,1.68874671195847,47.9266947590238,0.415413533834586,11.4335096215114,1.37593984962406,9.8019058946802,0.117750879982714,0,525,0.525,1.05,18,"low"
38,500,0.99843847718638,43.3832049193062,1.26529052715297,43.7066796764317,0.721904761904762,9.74694292984369,1.27619047619048,8.62395492548164,0.0502321115974256,0,516,0.516,1.032,18,"low"
39,500,0.966165954962624,44.5848823695852,1.44771117443338,44.9417242954093,1.02131782945736,8.83643787160382,1.35271317829457,8.79962369233085,0.0246891305572696,0,490,0.49,0.98,18,"low"
40,490,1.50776897451212,40.4200845229126,1.53720039062571,46.8565485088,1.26530612244898,9.61045031509536,1.37959183673469,9.19303868786779,-0.00616731163289002,0,478,0.487755102040816,0.975510204081633,18,"low"
41,478,1.03762721262962,39.8532550570367,0.671634166644866,42.8202441285619,1.18828451882845,9.03365700902608,1.14853556485356,9.33428506267379,0.119546070407788,0,475,0.496861924686192,0.993723849372385,18,"low"
42,475,1.08758591544871,41.8338902591655,1.14958986439036,45.1022115413163,1.16,10.3203375527426,1.17684210526316,10.2977748167888,0.0643734089179929,0,472,0.496842105263158,0.993684210526316,18,"low"
43,472,2.0309201739179,44.435451914251,1.43757791695232,44.0658970923791,1.40042372881356,10.665222750009,1.3771186440678,9.30970887761344,-0.0260534507906966,0,498,0.527542372881356,1.05508474576271,18,"low"
44,498,1.54243185490626,37.8264726374025,1.51567597075901,41.394177466054,1.39156626506024,10.7135705801071,1.52409638554217,8.29418680759254,-0.0674916115452355,0,506,0.508032128514056,1.01606425702811,18,"low"
45,500,1.49167639495624,43.0150913274808,1.12270291858051,45.329549806844,1.26284584980237,9.13275544945799,1.22529644268775,9.21250733769029,0.000439445976074521,0,494,0.494,0.988,18,"low"
46,494,1.33822638402029,42.3593154400342,1.08814292718471,44.7603503953488,1.31781376518219,10.4647124520617,1.25506072874494,9.00174918494551,-0.0497489812055723,0,493,0.498987854251012,0.997975708502024,18,"low"
47,493,1.04428397070034,45.5364731225841,1.18650005859059,46.1338954457401,1.24340770791075,11.688599746038,1.07505070993915,10.5289087880737,-0.0622943504412853,0,532,0.539553752535497,1.07910750507099,18,"low"
48,500,1.06692394447195,41.1559159579321,0.683536931318081,45.3245702918331,1.09774436090226,10.4198065785934,1.08834586466165,10.2953818161222,-0.0228361697090773,0,485,0.485,0.97,18,"low"
49,485,0.703732096073549,39.6787941089715,0.700519720387296,46.4067228058188,0.903092783505155,9.3480276050098,0.967010309278351,10.870810258158,0.0572752509026475,0,487,0.502061855670103,1.00412371134021,18,"low"
50,487,0.656377990387795,45.2494815360564,1.00577023449545,40.7420896541959,0.782340862422998,9.19532537328567,0.852156057494867,11.3690436957606,-0.00979473222849475,0,487,0.5,1,18,"low"
51,487,0.630789347315454,37.7054379300485,0.915462359855711,43.2511355267762,0.872689938398357,9.19775056827304,0.839835728952772,9.12655799765086,-0.0013317957832358,0,492,0.505133470225873,1.01026694045175,18,"low"
52,492,1.42457474826985,43.9151498625814,1.11793766772706,47.2998996156163,0.934959349593496,8.9448446011955,0.953252032520325,8.18721954531154,-0.0134456279522364,0,490,0.497967479674797,0.995934959349594,18,"low"
53,490,1.27658741952466,43.4734576858827,0.657616785858232,47.4894573841442,1.08163265306122,9.09761696089479,0.830612244897959,9.74016526856141,-0.0243798929155747,0,512,0.522448979591837,1.04489795918367,18,"low"
54,500,1.1752315876806,43.114002777706,0.457061797530745,51.1281964228494,1.224609375,9.52479436766145,0.775390625,10.7615849743151,-0.0462295576305505,0,510,0.51,1.02,18,"low"
55,500,1.21761716377118,39.767524851585,0.679108384947042,43.974290646895,1.42156862745098,9.35631187642051,0.774509803921569,9.61703070226126,-0.0914448742015321,0,490,0.49,0.98,18,"low"
56,490,2.04722827731164,41.4242658757971,0.700136464609235,43.2587845900019,1.77755102040816,8.73364634197237,0.669387755102041,10.8148073953508,-0.0444060357150018,0,480,0.489795918367347,0.979591836734694,18,"low"
57,480,1.71630693983911,45.2431817856134,0.640789819931586,41.8551490420436,1.87916666666667,9.54695546276966,0.554166666666667,9.97618302018093,0.0207804708994876,0,494,0.514583333333333,1.02916666666667,18,"low"
58,494,2.50452914769365,43.3094092068173,0.925501129540695,48.800836151141,2.04655870445344,10.1215601415772,0.621457489878543,9.68805791198233,0.0953944847034101,0,479,0.484817813765182,0.969635627530364,18,"low"
59,479,1.65383069743059,38.0520062051519,0.891583000314319,45.3788441664343,1.93945720250522,10.5088792026625,1.14613778705637,9.96186266716748,0.0609798849230535,0,475,0.495824634655532,0.991649269311065,18,"low"
60,475,2.81588420115835,38.6699468806734,1.06011184555567,46.64147474192,2.28421052631579,8.92116366866533,1.13052631578947,7.82258938485454,0.0261076476853615,0,478,0.503157894736842,1.00631578947368,18,"low"
61,478,2.26015694408836,43.5027991190959,1.48077640211617,46.6220040709749,2.21548117154812,9.26374305939317,0.972803347280335,10.7351078480391,0.0735371049234891,0,462,0.48326359832636,0.96652719665272,18,"low"
62,462,2.55644085401506,42.6830343056668,1.22021896268836,44.966115121044,2.58008658008658,8.40029673869153,1.45887445887446,10.0666347390859,0.0514291347218125,0,443,0.479437229437229,0.958874458874459,18,"low"
63,443,2.70892711587885,41.6720798304465,1.08023640542171,39.628462234188,2.83747178329571,9.71108137646446,1.44695259593679,10.2477452172048,0.0996031123009773,0,434,0.489841986455982,0.979683972911964,18,"low"
64,434,3.04146772890886,44.2884294299459,1.30850415165092,41.3437765549598,2.90552995391705,10.5106852843201,1.23502304147465,10.2217728632092,0.0172980168684213,0,442,0.509216589861751,1.0184331797235,18,"low"
65,442,3.04142850578631,43.6292247782236,1.06099486018794,41.1292714284273,2.65158371040724,9.02572310975672,1.0316742081448,10.2302869865895,-2.88302221898214e-05,0,434,0.490950226244344,0.981900452488688,18,"low"
66,434,2.35185857332153,44.6514001429628,0.904600168347624,40.5485143073864,2.50691244239631,7.82096827407116,0.861751152073733,8.93696320813955,0.00287697151435656,0,423,0.487327188940092,0.974654377880184,18,"low"
67,423,2.00724841436113,43.4935996419381,0.811387165243422,45.0959717593125,2.28605200945626,7.77816992145922,0.581560283687943,10.2581425834426,0.00255502484435914,0,393,0.464539007092199,0.929078014184397,18,"low"
68,393,2.42575699250867,36.0102939517859,0.854471617384041,44.7754805043069,2.23155216284987,7.28553253362414,0.389312977099237,10.8301916186322,-0.0848430168951473,0,432,0.549618320610687,1.09923664122137,18,"low"
69,432,2.12527060844927,42.3093703204533,0.170332166884117,38.1580186871804,2.0787037037037,9.8870628168772,0.143518518518519,9.17193005070035,-0.0523544935632954,0,413,0.478009259259259,0.956018518518518,18,"low"
70,413,1.6731817193086,45.1651333904885,0.22570530159596,47.1500022167506,2.00726392251816,9.30819953454477,0.268765133171913,9.38147347140271,0.0252448357960676,0,419,0.50726392251816,1.01452784503632,18,"low"
71,419,1.61971596123183,44.1408308719984,0.0484294198575798,42.3815441272729,1.88782816229117,11.5256648890614,0.221957040572792,9.19224400771945,-0.0219798256944189,0,415,0.495226730310263,0.990453460620525,18,"low"
72,415,1.67958088463515,46.5959760326389,0.302598223478095,44.7241521235288,1.72048192771084,12.105255805832,0.371084337349398,8.48032128514056,-0.0579203211827897,0,411,0.495180722891566,0.990361445783133,18,"low"
73,411,1.79249546428932,45.6069142187365,0.422050049767825,45.0308017423209,1.68613138686131,10.6012462168417,0.498783454987835,8.83597412616462,0.0111747079070373,0,416,0.506082725060827,1.01216545012165,18,"low"
