"Generation","N_breeders","Mean_P_soft","Var_P_soft","Mean_P_hard","Var_P_hard","Mean_G_soft","Var_G_soft","Mean_G_hard","Var_G_hard","Gen_cor","Allele_freq","N_recruits","Mean_S","RpS","replicate","Comp"
101,44,0.921720997250737,51.7028556259653,-28.9363912310586,38.6182006153688,-0.386363636363636,11.5914376321353,-29.8409090909091,6.50898520084567,-0.0543381731513915,1,25,0.284090909090909,0.568181818181818,19,"intruders competitively equal"
102,50,-1.18239778362259,49.3394548139677,-27.5594784082249,37.534824241077,-0.8,14.6530612244898,-28.8,11.4285714285714,0.216055005081696,1,29,0.29,0.58,19,"intruders competitively equal"
103,54,-1.19925610562701,62.5139830043633,-29.1665224988144,46.7937845616334,-0.777777777777778,10.9308176100629,-28.6111111111111,15.4496855345912,-0.0416212559254706,1,16,0.148148148148148,0.296296296296296,19,"intruders competitively equal"
104,41,-0.0307735442618136,24.7569223584629,-28.5707649422381,37.0546076399556,-0.024390243902439,15.5743902439024,-29.4146341463415,16.2987804878049,0.244132541609548,1,15,0.182926829268293,0.365853658536585,19,"intruders competitively equal"
105,40,-0.0801977630087111,83.6470090460968,-29.5680824687538,48.8545227404217,0.025,20.7429487179487,-29.225,20.4352564102564,0.104894114270337,1,8,0.1,0.2,19,"intruders competitively equal"
106,33,-0.123326726164065,85.4280563920916,-30.7446572285864,31.7395961424718,-0.121212121212121,16.0473484848485,-29.7272727272727,15.2670454545455,-0.135580988853525,1,3,0.0454545454545455,0.0909090909090909,19,"intruders competitively equal"
107,28,-0.258622523969906,67.3748787295526,-29.045724570866,25.9692975623757,-0.571428571428571,16.031746031746,-29.7142857142857,9.61904761904762,-0.00724320317772564,1,2,0.0357142857142857,0.0714285714285714,19,"intruders competitively equal"
108,27,0.343451879682393,41.430650550508,-29.3734480859835,73.5994643236488,0.814814814814815,14.002849002849,-31.037037037037,8.26780626780627,0.253132219521588,1,10,0.185185185185185,0.37037037037037,19,"intruders competitively equal"
109,35,1.11456653785918,80.9786285200577,-29.8358588554399,30.933039615419,-0.171428571428571,21.9697478991597,-29.8571428571429,15.1848739495798,0.271908251507364,1,16,0.228571428571429,0.457142857142857,19,"intruders competitively equal"
110,41,0.217157129040666,67.0987527422698,-30.0934885617585,69.8550922958506,0.414634146341463,17.2987804878049,-30.0487804878049,10.6975609756098,-0.038906821093204,1,22,0.268292682926829,0.536585365853659,19,"intruders competitively equal"
111,47,-1.1004556439242,58.5660709128861,-30.1210727711382,37.7962020468109,0.297872340425532,18.1702127659574,-30.2553191489362,6.80296022201665,0.0558716311867272,1,18,0.191489361702128,0.382978723404255,19,"intruders competitively equal"
112,43,-0.0928462241792593,42.1973690446972,-28.8663413226341,43.3702934270307,-0.232558139534884,20.5636766334441,-28.8837209302326,9.39091915836102,-0.333824476117446,1,11,0.127906976744186,0.255813953488372,19,"intruders competitively equal"
113,36,0.605866671759931,40.8639612454887,-28.937675900463,45.5354352179136,-0.916666666666667,10.0214285714286,-30,10.1714285714286,0.113197321992455,1,12,0.166666666666667,0.333333333333333,19,"intruders competitively equal"
114,37,2.01123473104578,75.2706519404068,-30.5565302953674,37.2372012113445,0.783783783783784,17.2297297297297,-29.9459459459459,12.6636636636637,0.173821288506694,1,15,0.202702702702703,0.405405405405405,19,"intruders competitively equal"
115,40,0.550888197681458,59.9181480139807,-27.638991381975,45.1037186543863,-0.125,11.7019230769231,-28.95,11.5871794871795,-0.144781697262775,1,12,0.15,0.3,19,"intruders competitively equal"
116,37,0.401785627482286,63.3435112768731,-29.5905448157644,30.1285415898241,0.189189189189189,17.990990990991,-29.7837837837838,9.61861861861862,-0.0665442339641635,1,18,0.243243243243243,0.486486486486487,19,"intruders competitively equal"
117,43,1.53701647845114,60.2374402323692,-30.6836191638046,50.4212335833114,0.86046511627907,15.3610188261351,-30.4186046511628,10.296788482835,0.336015807854793,1,25,0.290697674418605,0.581395348837209,19,"intruders competitively equal"
118,50,1.40672084123266,50.5756128856552,-30.3861663728698,39.8487821306855,1.36,18.5616326530612,-29.68,10.6302040816327,0.100596319440258,1,21,0.21,0.42,19,"intruders competitively equal"
119,46,1.89650397466643,78.0738865577158,-31.2029975407008,41.993028395903,0.869565217391304,14.6048309178744,-29,14.5777777777778,0.190372217942322,1,26,0.282608695652174,0.565217391304348,19,"intruders competitively equal"
120,51,0.176813089734186,55.4714408328206,-29.9444138840102,49.1832678045075,0.431372549019608,11.1301960784314,-29.5686274509804,9.97019607843137,0.124374983989785,1,21,0.205882352941176,0.411764705882353,19,"intruders competitively equal"
121,46,-0.131178819091697,74.8965631875041,-30.0800268936907,46.3714837496117,0.391304347826087,13.1323671497585,-28.9565217391304,13.0202898550725,-0.0523131743379504,1,20,0.217391304347826,0.434782608695652,19,"intruders competitively equal"
122,45,3.0491153116393,51.2071107072446,-30.4121309080123,41.0746757755373,0.955555555555556,9.81616161616162,-29.3111111111111,11.0373737373737,-0.108347727925589,1,22,0.244444444444444,0.488888888888889,19,"intruders competitively equal"
123,47,1.41000220598075,61.3115903225993,-29.4043053981281,49.5853447509975,0.25531914893617,13.9333950046253,-28.9148936170213,10.0795559666975,-0.00370782083671207,1,24,0.25531914893617,0.51063829787234,19,"intruders competitively equal"
124,49,2.55785916842459,76.8126265437572,-28.609249544072,60.9425373262265,2.04081632653061,15.8732993197279,-28.4897959183673,12.4634353741497,0.177710732450531,1,22,0.224489795918367,0.448979591836735,19,"intruders competitively equal"
125,47,2.492151457606,61.5464501219087,-29.5046576110887,49.7836940207097,1.38297872340426,14.5457909343201,-29.4468085106383,13.6438482886216,0.304064055135133,1,19,0.202127659574468,0.404255319148936,19,"intruders competitively equal"
126,44,1.29932044607638,61.8152028217363,-29.5231199322232,38.0184387110906,-0.204545454545455,11.3292811839323,-29.1136363636364,12.242600422833,-0.112600809781403,1,21,0.238636363636364,0.477272727272727,19,"intruders competitively equal"
127,46,0.367003512750821,69.708580848019,-30.1398664422464,33.1809849889582,0.521739130434783,19.7661835748792,-29.9565217391304,12.3536231884058,0.0539778157467356,1,16,0.173913043478261,0.347826086956522,19,"intruders competitively equal"
128,41,0.719713012657138,68.0015985018677,-29.365188628407,56.9757426812151,0.902439024390244,14.840243902439,-29,10.8,-0.0493682372194032,1,16,0.195121951219512,0.390243902439024,19,"intruders competitively equal"
129,41,1.87228574547648,66.8161306902739,-30.2511272569491,45.0783586602255,1.5609756097561,9.65243902439024,-29.4634146341463,15.9048780487805,-0.398175604413408,1,18,0.219512195121951,0.439024390243902,19,"intruders competitively equal"
130,43,-0.197638612224973,78.9315595755631,-29.2457656500984,63.551621402102,0.488372093023256,13.5891472868217,-28.7441860465116,15.5758582502769,-0.503029028781505,1,15,0.174418604651163,0.348837209302326,19,"intruders competitively equal"
131,40,-1.41193444774794,48.762217479207,-29.7028082918347,55.6313254395337,-0.6,16.8102564102564,-29.875,11.599358974359,0.100993615284466,1,17,0.2125,0.425,19,"intruders competitively equal"
132,42,-0.0987355713568088,45.2700841970408,-27.4239963546247,64.4768308748108,-0.452380952380952,14.5464576074332,-28.5714285714286,14.2996515679443,0.245454196010237,1,20,0.238095238095238,0.476190476190476,19,"intruders competitively equal"
133,45,0.708021991791033,54.5857750379757,-29.6511211881068,42.0198429905998,-0.111111111111111,13.2373737373737,-29.3111111111111,13.1282828282828,0.0369706635672901,1,19,0.211111111111111,0.422222222222222,19,"intruders competitively equal"
134,44,1.07732567616291,44.3481130257169,-30.7009403041823,51.6557646474393,-0.295454545454545,10.5850951374207,-29.8181818181818,8.29175475687104,0.0679257977530864,1,18,0.204545454545455,0.409090909090909,19,"intruders competitively equal"
135,43,-0.240707998560346,83.7936734110061,-31.4741094241919,45.6050457289578,0.651162790697674,18.8039867109635,-29.2325581395349,10.8493909191584,-0.0291522747206906,1,17,0.197674418604651,0.395348837209302,19,"intruders competitively equal"
136,42,0.0752132749588419,69.0853320745383,-28.5941441315877,31.5541284087228,0.547619047619048,15.9610917537747,-29.452380952381,14.0098722415796,-0.0923097660026896,1,17,0.202380952380952,0.404761904761905,19,"intruders competitively equal"
137,42,-2.5107099327871,39.2890442487525,-30.4386909750974,38.7326635715869,0.0714285714285714,10.9947735191638,-29.6904761904762,10.0238095238095,-0.0207438122966217,1,19,0.226190476190476,0.452380952380952,19,"intruders competitively equal"
138,44,-0.71376513394099,63.4453215128733,-28.3231367797699,41.581719841347,0,12.9767441860465,-28.5,14.1627906976744,-0.109787836834382,1,20,0.227272727272727,0.454545454545455,19,"intruders competitively equal"
139,45,0.339272863769647,67.4787232974416,-31.2368516902965,44.5367940049849,0.0666666666666667,10.2454545454545,-30.0444444444444,8.72525252525253,-0.170347086848598,1,19,0.211111111111111,0.422222222222222,19,"intruders competitively equal"
140,44,0.928347683370995,54.5317400814474,-29.764199396724,42.84211853932,1.31818181818182,15.7568710359408,-29.3409090909091,10.0903805496829,-0.186698280286897,1,14,0.159090909090909,0.318181818181818,19,"intruders competitively equal"
141,39,1.43579531049786,58.0107148571868,-29.13669849442,56.0959675401897,0.897435897435897,12.5681511470985,-29.8974358974359,11.4628879892038,0.0535187575848787,1,22,0.282051282051282,0.564102564102564,19,"intruders competitively equal"
142,47,-1.24653167047759,60.176888491099,-29.7876633096039,37.8169421849299,0.0638297872340425,14.6697502312673,-29.7446808510638,14.063829787234,0.209215577048188,1,14,0.148936170212766,0.297872340425532,19,"intruders competitively equal"
143,39,-1.24112393941651,73.6548619150719,-29.1448165424718,32.4611396671859,0.512820512820513,11.2037786774629,-29.4871794871795,9.46693657219973,0.173100218235534,1,13,0.166666666666667,0.333333333333333,19,"intruders competitively equal"
144,38,1.91173906503553,60.4502299246143,-28.5526620288381,37.4687661249471,0.5,20.2567567567568,-29.2105263157895,7.73826458036984,-0.0151108735742375,1,20,0.263157894736842,0.526315789473684,19,"intruders competitively equal"
145,45,-1.38667649429995,54.8167175063001,-30.1086190657954,43.1755028127732,-0.333333333333333,16.5909090909091,-30.1555555555556,9.95252525252525,0.227568233103419,1,15,0.166666666666667,0.333333333333333,19,"intruders competitively equal"
146,40,0.161722297538057,45.7830904815584,-27.9368979999063,37.5817642112047,-0.625,18.4967948717949,-29.925,12.9942307692308,0.135413878790247,1,13,0.1625,0.325,19,"intruders competitively equal"
147,38,-0.466763024237082,54.0459937639147,-30.710274072204,51.9893734497441,-1.18421052631579,13.3435277382646,-29.6315789473684,13.3200568990043,0.0214462992208833,1,15,0.197368421052632,0.394736842105263,19,"intruders competitively equal"
148,40,0.787587961327538,81.0114673384168,-29.9136375897308,45.036383746511,0.625,16.1891025641026,-30.075,13.5070512820513,-0.163210734992437,1,19,0.2375,0.475,19,"intruders competitively equal"
149,44,0.907778601994505,73.090739013372,-29.4153289993722,53.9608751720617,0.227272727272727,11.7610993657505,-29.2727272727273,8.71458773784355,-0.34519486754623,1,20,0.227272727272727,0.454545454545455,19,"intruders competitively equal"
150,45,-0.864756097909214,41.8557954263522,-29.1008399196113,56.8603049672831,-0.4,13.1090909090909,-29.4,17.1090909090909,0.110478799968646,1,19,0.211111111111111,0.422222222222222,19,"intruders competitively equal"
1,500,-0.185250547183909,53.3492886145762,0.428917018933562,46.6407184549175,0.136,14.9393827655311,0.232,10.6474709418838,-0.032855647100453,0,576,0.576,1.152,20,"intruders competitively equal"
2,500,-0.664165365356621,63.4064396948667,0.0894482453985087,45.7641891733872,-0.267361111111111,15.3440458937198,0.119791666666667,10.5438858695652,-0.024413316677978,0,526,0.526,1.052,20,"intruders competitively equal"
3,500,-0.19089066169812,58.4546616711542,-0.118113157976792,47.77081734973,0.0570342205323194,15.1015028064458,0.0152091254752852,11.3292920514213,-0.0663247948415327,0,546,0.546,1.092,20,"intruders competitively equal"
4,500,0.375985653009082,54.2247025475678,0.339336561532083,42.58137774654,0.183150183150183,15.0489632691468,0.243589743589744,11.2818395671607,-0.0500411791389122,0,566,0.566,1.132,20,"intruders competitively equal"
5,500,0.901277061105714,64.0694728996905,0.37787032660672,44.8932856546754,0.674911660777385,13.8516526470496,0.212014134275618,10.2487757590919,-0.0552580206455433,0,529,0.529,1.058,20,"intruders competitively equal"
6,500,0.778896418214124,63.8809530877491,0.439933070480318,47.3831707533643,0.97164461247637,13.9366944492181,0.449905482041588,10.7441713925646,-0.0509597604806796,0,559,0.559,1.118,20,"intruders competitively equal"
7,500,1.27290535621774,68.1111164884392,0.133607094653077,43.4672524426488,1.30590339892665,17.2915600695046,0.590339892665474,10.0594764075634,-0.0283922294036577,0,550,0.55,1.1,20,"intruders competitively equal"
8,500,1.8452033033367,57.6051601393029,0.23149037418875,43.1414760880332,1.71090909090909,15.8962377877132,0.583636363636364,10.9356151680742,0.0139255247441674,0,554,0.554,1.108,20,"intruders competitively equal"
9,500,2.52485890821896,58.4178997173614,0.674823036619462,43.5494958905244,2.0956678700361,16.1987877086584,0.48014440433213,10.1668744818222,-0.129417882497714,0,566,0.566,1.132,20,"intruders competitively equal"
10,500,2.71299913336371,59.2470643175897,0.0654715373771075,46.9535632131101,2.59010600706714,14.2777072453798,0.159010600706714,10.0985646830733,0.0499518793599595,0,523,0.523,1.046,20,"intruders competitively equal"
11,500,3.03474741004848,59.8703413649739,0.00104276972015782,43.3569028001191,2.70172084130019,13.4894031633004,0.122370936902486,8.80875145601196,0.0051123158131144,0,550,0.55,1.1,20,"intruders competitively equal"
12,500,2.73463507237714,56.6325574915093,0.0282146063103595,43.3974510081587,2.57636363636364,13.7600960423911,0.0454545454545455,9.60995197880444,-0.0239832627866129,0,543,0.543,1.086,20,"intruders competitively equal"
13,500,2.54472020378515,55.600662804599,0.167610690773397,44.5593753066852,3.04972375690608,13.191249923549,-0.00184162062615101,9.74353903760032,-0.00178206872993521,0,547,0.547,1.094,20,"intruders competitively equal"
14,500,3.57853309749553,58.3830116605154,-0.0604466834872193,39.2019656040546,3.30712979890311,12.5904802083961,-0.36745886654479,8.52956184583241,0.00154344359782428,0,537,0.537,1.074,20,"intruders competitively equal"
15,500,3.73282625952525,57.3885306763716,-0.67549987669145,47.4836846903045,3.55307262569832,10.8745101309097,-0.424581005586592,9.7671558409072,0.062834999111029,0,531,0.531,1.062,20,"intruders competitively equal"
16,500,3.10617922088883,57.7417300620593,-0.0234939534299101,48.9655876610061,3.30885122410546,12.2214120740504,-0.32391713747646,11.2345023629322,-0.0255828637913694,0,558,0.558,1.116,20,"intruders competitively equal"
17,500,3.70033738887082,64.5562030671592,-0.798812700619023,46.1424204386187,3.24910394265233,13.9073151740957,-0.399641577060932,11.6335366756112,0.0122161750189865,0,557,0.557,1.114,20,"intruders competitively equal"
18,500,3.34788956089006,56.8753339153807,-1.02665288794742,44.3529056425137,3.46319569120287,13.2311070353771,-0.531418312387792,10.4401082365705,-0.056298576045538,0,565,0.565,1.13,20,"intruders competitively equal"
19,500,3.98585213615863,57.108984766401,-0.650248602695357,48.1112227520637,3.5646017699115,12.5370426159543,-0.725663716814159,12.6746061633089,-0.0087928234950831,0,553,0.553,1.106,20,"intruders competitively equal"
20,500,3.787297420892,58.2803638333295,-0.39889701450813,46.9867243701878,3.90596745027125,10.8933157743009,-0.594936708860759,12.6508438818565,-0.0774586790238112,0,553,0.553,1.106,20,"intruders competitively equal"
21,500,3.96126086157299,53.7967100644469,-1.65728718166369,80.5952535001954,3.91349480968858,12.6094882850683,-1.92733564013841,47.8075356965092,0.23446550180135,0.0227272727272727,528,0.528,1.056,20,"intruders competitively equal"
22,500,4.40051960904673,52.4691543932509,-2.76777478919003,90.7247330072676,4.15913200723327,12.7499934481222,-2.67269439421338,55.9488363865084,0.246501116365857,0.0482954545454545,528,0.528,1.056,20,"intruders competitively equal"
23,500,4.60992090615465,55.9205499946952,-3.2047799815042,96.0184484714806,4.37974683544304,13.2975600807191,-3.16094032549729,59.8200657808528,0.250877213963299,0.0641952983725136,553,0.553,1.106,20,"intruders competitively equal"
24,500,4.27928598608446,54.239348128189,-3.75348542122433,90.8678830698541,4.5916955017301,15.9404508464615,-3.76297577854671,55.4151259647503,0.304094699378804,0.0658396946564885,524,0.524,1.048,20,"intruders competitively equal"
25,500,4.50681898616854,62.2956973127524,-3.79414609851018,95.4344224703061,4.67395264116576,15.5522582532275,-4.04007285974499,62.0932817465066,0.276041684960468,0.0808550185873606,538,0.538,1.076,20,"intruders competitively equal"
26,500,5.10004994418459,56.5217306336394,-4.19985350075078,83.1470635492142,4.6607460035524,13.7726022894635,-4.14920071047957,54.8531443777931,0.230368032155012,0.0990291262135922,515,0.515,1.03,20,"intruders competitively equal"
27,500,4.10665189263096,59.8253976193508,-4.53545854663625,96.2693653684276,4.4,14.9862708719852,-4.5962962962963,57.3432144575002,0.232951573819884,0.109640831758034,529,0.529,1.058,20,"intruders competitively equal"
28,500,4.53560232667971,63.7028391132628,-5.03411845733092,85.6847413426569,4.53068592057762,14.6292555865284,-5.08664259927798,57.9020635718529,0.281550383632383,0.14378478664193,539,0.539,1.078,20,"intruders competitively equal"
29,500,4.19526054888262,54.5464903135345,-5.50269834608819,89.2267490927709,4.30851063829787,14.4659309927818,-5.76418439716312,56.6281288185128,0.244074679225909,0.144444444444444,540,0.54,1.08,20,"intruders competitively equal"
30,500,4.61203573253169,58.1531216922289,-6.68910710573458,85.898964307143,4.60530973451327,13.1542270758802,-6.65663716814159,50.7116801606728,0.175300026324913,0.130097087378641,515,0.515,1.03,20,"intruders competitively equal"
31,500,5.12059496842189,56.4425241344753,-6.73214033397956,81.7888301413511,4.89444444444444,14.6103586889301,-6.85185185185185,52.0670652099224,0.212659505965778,0.155310621242485,499,0.499,0.998,20,"intruders competitively equal"
32,500,5.09156923616491,61.1084706676763,-6.8419379045562,77.0139400127944,5.26717557251908,14.6091690628056,-7.09351145038168,49.6107417570388,0.319609034909886,0.182600382409178,523,0.523,1.046,20,"intruders competitively equal"
33,500,5.35238263905407,60.4904736356872,-7.33451202017203,86.4908691724521,5.64416058394161,16.3905142849518,-7.43065693430657,50.6112705000067,0.348090318085759,0.165346534653465,505,0.505,1.01,20,"intruders competitively equal"
34,500,5.55365224927053,57.759374565225,-7.35515649804263,76.2698848464434,5.5188679245283,16.1782822698577,-7.0622641509434,45.7068908941756,0.294201937182145,0.176181102362205,508,0.508,1.016,20,"intruders competitively equal"
35,500,5.91789118279848,53.1732647695687,-7.36089437313982,88.7246543618643,5.81050656660413,14.0937239910282,-7.38086303939962,47.0069263214321,0.272144468442711,0.176691729323308,532,0.532,1.064,20,"intruders competitively equal"
36,500,5.8875099238375,56.3246624180251,-7.46565992212467,86.3703990066271,6.06642728904847,15.7060111336425,-7.7342908438061,48.3465378505095,0.300315488337018,0.188539741219963,541,0.541,1.082,20,"intruders competitively equal"
37,500,6.76856633768436,59.7901482604986,-7.93074473389062,87.6473388000497,6.31095406360424,16.2288001500985,-8.16077738515901,47.6714500140717,0.245258643433204,0.203252032520325,492,0.492,0.984,20,"intruders competitively equal"
38,500,6.52200944241856,62.1718214468649,-9.169838512437,80.4672826098854,6.5183752417795,14.4555725488432,-8.90135396518375,45.9301725818302,0.227105517924584,0.206963249516441,517,0.517,1.034,20,"intruders competitively equal"
39,500,6.20072996933188,64.3762592162184,-9.75240398169653,76.6180211048313,6.27675276752768,16.9953550552141,-9.35977859778598,42.105070560872,0.290696295799638,0.199616122840691,521,0.521,1.042,20,"intruders competitively equal"
40,500,6.1927863131804,63.4265863873042,-9.97026672755918,70.8330172579988,6.07326007326007,16.1891185267332,-9.65750915750916,39.7412003898242,0.282070778032323,0.226141078838174,482,0.482,0.964,20,"intruders competitively equal"
41,500,6.85200566584077,63.5691307741963,-9.82176300077185,78.9421468331763,6.47534516765286,17.0087782897147,-9.95266272189349,42.5115887457025,0.319968299548266,0.278947368421053,475,0.475,0.95,20,"intruders competitively equal"
42,500,6.60705534175398,63.3074760887214,-10.3356081854385,76.3760694700438,6.294,15.4945531062124,-10.35,44.937374749499,0.294933290556563,0.308008213552361,487,0.487,0.974,20,"intruders competitively equal"
43,500,6.03746147869611,56.4686618336137,-10.1934417334023,81.1285598984728,6.123046875,17.1570411876223,-10.30859375,41.1961686643836,0.317875107837987,0.319383259911894,454,0.454,0.908,20,"intruders competitively equal"
44,479,6.16957584098439,60.046361521323,-11.3969739383721,72.8116181271689,6.07515657620042,18.6721639398678,-10.9519832985386,41.5897397821473,0.361194835217148,0.351441241685144,451,0.470772442588727,0.941544885177453,20,"intruders competitively equal"
45,476,5.79400851394164,63.9769285464337,-10.7311940485739,77.5245850309752,5.79621848739496,16.6004909332154,-10.9663865546218,45.8767624944715,0.316991633142102,0.353333333333333,450,0.472689075630252,0.945378151260504,20,"intruders competitively equal"
46,475,6.32345320983458,70.2931246065599,-11.0455732839464,80.187983972542,5.65473684210526,19.1801199200533,-11.1852631578947,42.6449300466356,0.398682530679708,0.384174311926606,436,0.458947368421053,0.917894736842105,20,"intruders competitively equal"
47,461,5.56737894970574,63.1728515071978,-11.9691009274218,77.9712757362983,5.41431670281996,17.6431858907856,-11.7483731019523,41.1148071300575,0.375158662547858,0.396551724137931,406,0.440347071583514,0.880694143167028,20,"intruders competitively equal"
48,431,5.15816973388787,59.5995672965522,-12.006051419217,78.1500751551611,5.21809744779582,17.0360438137377,-12.3085846867749,43.2557168294394,0.342163934288912,0.422865013774105,363,0.421113689095128,0.842227378190255,20,"intruders competitively equal"
49,388,4.88377103262316,60.8222912126396,-12.4835739326954,78.5563392311676,4.92525773195876,15.9763113029116,-12.6649484536082,43.9959775167159,0.301720954772395,0.426345609065156,353,0.454896907216495,0.90979381443299,20,"intruders competitively equal"
50,378,4.64638859235621,63.2064381829148,-12.8772375946647,76.5312848222947,4.76719576719577,18.0570642639608,-12.7063492063492,44.6482884931161,0.266414598998871,0.437313432835821,335,0.443121693121693,0.886243386243386,20,"intruders competitively equal"
51,360,4.50278146819167,52.2776902699461,-12.5805140834821,78.4574302313954,4.33888888888889,17.5784277313525,-13.0666666666667,46.1515320334262,0.331053554819295,0.489230769230769,325,0.451388888888889,0.902777777777778,20,"intruders competitively equal"
52,350,4.43689776564674,55.4574839854802,-14.3936871708795,72.0130600428948,3.97142857142857,15.3286942284077,-14.3828571428571,40.145264019648,0.297563454938939,0.483516483516484,273,0.39,0.78,20,"intruders competitively equal"
53,298,3.82293308994594,64.7118201301468,-15.5947852045376,82.803931557833,3.77852348993289,14.4558335028134,-15.1140939597315,46.7411474928253,0.299794606228911,0.504048582995951,247,0.414429530201342,0.828859060402685,20,"intruders competitively equal"
54,272,4.13281558139325,64.3154905006979,-15.7988171997182,87.7232220225062,3.69852941176471,14.9641306707185,-15.2867647058824,44.9137725200781,0.278193899873189,0.57488986784141,227,0.417279411764706,0.834558823529412,20,"intruders competitively equal"
55,252,3.79346977979663,59.7168550759569,-15.6613053828158,77.7190217271137,3.87301587301587,15.7367988364004,-15.4325396825397,49.266347309176,0.276891416707756,0.624423963133641,217,0.430555555555556,0.861111111111111,20,"intruders competitively equal"
56,242,3.09304281759151,68.6010834697506,-15.4084173056389,84.5174882525288,3.4297520661157,16.636123589726,-15.7438016528926,52.5730942011591,0.278275938472549,0.664319248826291,213,0.440082644628099,0.880165289256198,20,"intruders competitively equal"
57,238,3.64363937725284,61.471721675304,-15.3924070262282,80.0397624338228,3.07983193277311,15.9387476509591,-15.453781512605,48.9746480870829,0.199895410002592,0.664021164021164,189,0.397058823529412,0.794117647058823,20,"intruders competitively equal"
58,214,3.39821028575167,67.0220992334969,-15.9130840652831,82.9217551484921,2.97663551401869,18.9900618665263,-16.481308411215,45.9597428809618,0.212406470611445,0.640625,192,0.448598130841121,0.897196261682243,20,"intruders competitively equal"
59,217,2.87292105420942,56.1442986185874,-15.969950868272,82.8667862883933,2.9815668202765,17.7033623485236,-17.073732718894,47.3093531319338,0.134969463965005,0.650306748466258,163,0.375576036866359,0.751152073732719,20,"intruders competitively equal"
60,188,2.145679277152,55.9298493833236,-18.0938600758197,76.5540890003467,2.51063829787234,15.5346455797019,-17.7553191489362,44.4852656730003,0.0517732662741282,0.74,150,0.398936170212766,0.797872340425532,20,"intruders competitively equal"
61,175,1.01155108263097,59.6190396909586,-17.9437340919653,86.6684028222323,1.90857142857143,18.2674548440066,-18.2742857142857,43.6024958949097,0.21801578081108,0.751655629139073,151,0.431428571428571,0.862857142857143,20,"intruders competitively equal"
62,176,0.943213064727867,62.5810755314433,-18.4177378293813,89.9985710922637,1.53977272727273,17.7241233766234,-18.4034090909091,45.0077597402597,0.113161636596444,0.751851851851852,135,0.383522727272727,0.767045454545455,20,"intruders competitively equal"
63,160,0.376996473837057,68.6912977122291,-19.0128011769761,81.9808398534371,0.7125,15.4891509433962,-18.73125,48.6254323899371,0.0268959372975063,0.80327868852459,122,0.38125,0.7625,20,"intruders competitively equal"
64,147,0.833249427207345,55.4164799580336,-19.5503676368791,89.5171559407339,0.469387755102041,16.8398098965614,-19.6938775510204,55.2412636287392,-0.106921590037319,0.78125,96,0.326530612244898,0.653061224489796,20,"intruders competitively equal"
65,121,1.12698540647436,71.3955245073261,-20.0460548879573,75.75518325129,0.429752066115702,22.0137741046832,-20.6446280991736,46.0809917355372,0.0516800735611833,0.820754716981132,106,0.43801652892562,0.87603305785124,20,"intruders competitively equal"
66,131,0.189393868319704,61.1953961505797,-22.599052036729,96.3760329563559,0.0687022900763359,14.4798590722255,-21.4351145038168,50.4015267175573,-0.0467217163026139,0.876470588235294,85,0.324427480916031,0.648854961832061,20,"intruders competitively equal"
67,110,-0.224379860774152,63.6655638906692,-22.3466773369695,74.9078026421263,-0.0363636363636364,14.530775646372,-22.6818181818182,41.3748957464554,-0.0489132869317351,0.909090909090909,66,0.3,0.6,20,"intruders competitively equal"
68,91,-0.419536643955496,60.34555481598,-23.9811469982784,62.7527603088447,-0.043956043956044,11.7980463980464,-23.5934065934066,34.043956043956,0.0790737381519608,0.956521739130435,46,0.252747252747253,0.505494505494505,20,"intruders competitively equal"
69,71,-0.810380677524867,53.1714150183033,-24.7949761581047,57.7414961316889,-0.408450704225352,12.9022132796781,-25.0422535211268,19.5267605633803,0.149201388661089,1,39,0.274647887323944,0.549295774647887,20,"intruders competitively equal"
70,64,1.25322830715913,61.9303705246186,-26.1525431934837,59.1348082253702,-0.328125,10.9858630952381,-25.734375,30.3886408730159,-0.0846336760320608,1,31,0.2421875,0.484375,20,"intruders competitively equal"
71,56,-1.70300477807754,56.3716080587294,-27.1963443755192,55.4733930996828,-1.08928571428571,13.2100649350649,-27.0714285714286,19.8857142857143,-0.27748447676984,1,23,0.205357142857143,0.410714285714286,20,"intruders competitively equal"
72,48,1.59391959040799,67.1437045963729,-28.1719534356316,99.491981695337,-0.583333333333333,17.0567375886525,-27.4791666666667,26.5953014184397,0.190386705246941,1,23,0.239583333333333,0.479166666666667,20,"intruders competitively equal"
73,48,-1.2984074210657,49.7959121751957,-28.206425620439,36.8715009936762,-0.604166666666667,13.2229609929078,-28,15.2340425531915,0.214371101234343,1,27,0.28125,0.5625,20,"intruders competitively equal"
74,52,-0.80047007522692,49.0480326855181,-25.7441009168748,58.8398221180542,-0.384615384615385,12.0452488687783,-28.25,16.5441176470588,0.155567242235678,1,25,0.240384615384615,0.480769230769231,20,"intruders competitively equal"
75,50,1.67420348521352,57.0090293892898,-27.6640133309785,43.9538670250057,0.72,12.450612244898,-28.36,10.2351020408163,-0.267634165792075,1,19,0.19,0.38,20,"intruders competitively equal"
76,44,1.77578690769301,52.8304327680421,-29.5397186053336,40.8462250977521,0,19.6279069767442,-28.6363636363636,12.3298097251586,-0.0538169228969852,1,19,0.215909090909091,0.431818181818182,20,"intruders competitively equal"
77,44,-0.174551448266811,60.7579795991997,-28.41943451084,34.7600323982741,1.04545454545455,11.2071881606765,-28.8636363636364,13.1902748414376,0.154410408120412,1,19,0.215909090909091,0.431818181818182,20,"intruders competitively equal"
